student;algo_type;PenID;Date;Time;TagID;BirdID;Zone;VideoAnalyse;Comment;next_was_missed;last_zone_longer_than_60sec;duration_MissedTransition;systemgantnerid;is_first_observation;useless_zone;signalstrength;zone2;signalstzone2;zone3;signalstrzone3;zone4;signalstrzone4;BatchID
Doris;cleaning;9;17.10.2020;15:24:41;91;9sb;Tier 2 (mini 9);1;;;;;3;;7;10;2;8;3;5;1;3;
Doris;cleaning;9;17.10.2020;15:26:20;91;9sb;Tier 2 + untere Stange;1;;;;;3;;2;13;7;8;1;4;3;4;
Doris;cleaning;9;17.10.2020;15:26:20;91;9sb;Tier 2 + untere Stange;1;;;;;3;;2;13;7;8;1;4;3;4;
Doris;cleaning;9;17.10.2020;15:32:18;91;9sb;Tier 2 (mini 9);1;;;;;3;;7;10;2;9;3;5;1;3;
Doris;cleaning;9;17.10.2020;15:32:38;91;9sb;Tier 2 + untere Stange;1;;;;;3;;2;10;7;8;3;3;1;2;
Doris;cleaning;9;17.10.2020;15:33:13;91;9sb;Tier 3 Rampe + Nestbox;1;;;;;3;;3;17;2;9;4;5;1;1;
Doris;cleaning;9;17.10.2020;15:49:20;91;9sb;Tier 2 + untere Stange;1;;;;;3;;2;16;3;15;1;5;4;4;
Doris;cleaning;9;17.10.2020;15:51:22;91;9sb;Tier 2 (mini 9);1;;;;;3;;7;17;2;11;3;5;1;4;
Doris;cleaning;9;17.10.2020;15:51:53;91;9sb;Tier 2 + untere Stange;1;;;;;3;;2;11;7;7;3;5;1;5;
Doris;cleaning;9;17.10.2020;15:57:29;91;9sb;Tier 2 (mini 9);1;;;;;3;;7;10;2;7;3;6;1;3;
Doris;cleaning;9;17.10.2020;15:57:45;91;9sb;Tier 2 + untere Stange;1;;;;;3;;2;11;7;9;3;3;1;3;
Doris;cleaning;9;17.10.2020;15:57:51;91;9sb;Tier 2 (mini 9);1;;;;;3;;7;13;2;8;3;3;1;2;
Doris;cleaning;9;17.10.2020;15:58:04;91;9sb;Tier 2 + untere Stange;1;;;;;3;;2;11;7;9;3;3;0;0;
Doris;cleaning;9;17.10.2020;15:59:00;91;9sb;Tier 2 (mini 9);1;;;;;3;;7;12;2;10;3;5;1;2;
Doris;cleaning;9;17.10.2020;15:59:35;91;9sb;Tier 2 + untere Stange;1;;;;;3;;2;12;7;11;3;5;1;3;
Doris;cleaning;9;17.10.2020;16:00:54;91;9sb;Tier 2 (mini 9);;;;;;3;;7;11;2;9;3;3;1;2;
Doris;cleaning;9;17.10.2020;16:01:14;91;9sb;Tier 2 + untere Stange;;;;;;3;;2;12;7;6;3;3;0;0;
Doris;cleaning;9;17.10.2020;16:02:15;91;9sb;Tier 2 (mini 9);;;;;;3;;7;15;2;9;3;5;1;3;
Doris;cleaning;9;17.10.2020;16:02:49;91;9sb;Tier 2 + untere Stange;;;;;;3;;2;11;7;4;1;4;3;3;
Doris;cleaning;9;17.10.2020;16:06:04;91;9sb;Tier 2 (mini 9);;;;;;3;;7;11;2;8;3;6;1;3;
Doris;;;;;;;;;;;;;;;;;;;;;;;
Doris;cleaning;9;18.10.2020;10:19:16;100;9gp;Tier 4 + obere Stange;;;;;;3;;4;10;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;10:37:26;100;9gp;Tier 3 Rampe + Nestbox;;;;;;3;;3;8;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;10:37:32;100;9gp;Tier 4 + obere Stange;;;;;;3;;4;9;3;8;0;0;0;0;
Doris;cleaning;9;18.10.2020;13:13:54;100;9gp;Tier 3 Rampe + Nestbox;;;;;;3;;3;4;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;13:14:01;100;9gp;Tier 4 + obere Stange;;;;;;3;;4;9;3;4;0;0;0;0;
Doris;cleaning;9;18.10.2020;13:58:09;100;9gp;Tier 1;1;l'oiseauc reste près de la porte pendant tout la fourchette de temps;;;;3;;1;11;5;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;13:58:58;100;9gp;Wintergarten;0;;;;;3;;5;7;1;5;0;0;0;0;
Doris;cleaning;9;18.10.2020;13:59:55;100;9gp;Tier 1;1;;;;;3;;1;6;5;5;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:00:11;100;9gp;Wintergarten;0;;;;;3;;5;7;1;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:00:45;100;9gp;Tier 1;1;;;;;3;;1;6;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:01:00;100;9gp;Wintergarten;0;;1;;;3;;5;8;1;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:01:58;100;9gp;;Wintergarten;;;;;;;;;;;;;;;
Doris;cleaning;9;18.10.2020;14:02:45;100;9gp;Tier 1;1;;;;;3;;1;11;5;8;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:03:44;100;9gp;Wintergarten;0;;;;;3;;5;7;1;5;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:05:06;100;9gp;Tier 1;1;;;;;3;;1;6;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:05:10;100;9gp;Wintergarten;0;;;;;3;;5;8;1;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:05:40;100;9gp;Tier 1;1;;;;;3;;1;6;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:05:52;100;9gp;Wintergarten;0;;;;;3;;5;8;1;5;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:09:07;100;9gp;Tier 1;1;;;;;3;;1;7;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:10:57;100;9gp;Wintergarten;0;;;;;3;;5;8;1;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:11:10;100;9gp;Tier 1;1;;;;;3;;1;7;5;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:11:23;100;9gp;Wintergarten;0;;;;;3;;5;7;1;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:13:00;100;9gp;Tier 1;1;;;;;3;;1;8;5;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:13:37;100;9gp;Wintergarten;0;;;;;3;;5;7;1;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:14:56;100;9gp;Tier 1;1;;;;;3;;1;7;5;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:15:33;100;9gp;Wintergarten;0;;;;;3;;5;7;1;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:15:57;100;9gp;Tier 1;1;;;;;3;;1;6;5;5;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:16:17;100;9gp;Wintergarten;0;;;;;3;;5;7;1;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:16:45;100;9gp;Tier 1;1;;;;;3;;1;7;5;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:17:12;100;9gp;Wintergarten;0;;;;;3;;5;7;1;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:20:19;100;9gp;Tier 1;1;;;;;3;;1;7;5;5;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:20:49;100;9gp;Wintergarten;0;;;;;3;;5;7;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:21:17;100;9gp;Tier 1;1;;;;;3;;1;7;5;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:22:15;100;9gp;Wintergarten;0;;;;;3;;5;7;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:22:33;100;9gp;Tier 1;1;;;;;3;;1;7;5;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:22:37;100;9gp;Wintergarten;0;;;;;3;;5;8;1;7;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:23:32;100;9gp;Tier 1;1;;;;;3;;1;7;5;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:24:00;100;9gp;Wintergarten;0;;;;;3;;5;8;1;5;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:25:40;100;9gp;Tier 1;1;;;;;3;;1;8;5;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:26:37;100;9gp;Wintergarten;0;;;;;3;;5;7;1;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:28:14;100;9gp;Tier 1;1;;;;;3;;1;7;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:28:16;100;9gp;Wintergarten;0;;;;;3;;5;8;1;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:30:46;100;9gp;Tier 1;1;;;;;3;;1;7;5;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:30:53;100;9gp;Wintergarten;0;;;;;3;;5;7;1;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:31:05;100;9gp;Tier 1;1;;;;;3;;1;7;5;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:31:37;100;9gp;Wintergarten;0;;;;;3;;5;6;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:31:40;100;9gp;Tier 1;1;;;;;3;;1;7;5;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:32:32;100;9gp;Wintergarten;0;;;;;3;;5;7;1;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:44:13;100;9gp;Tier 1;1;;;;;3;;1;6;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:44:32;100;9gp;Wintergarten;0;;;;;3;;5;8;1;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:51:12;100;9gp;Tier 1;1;;;;;3;;1;13;5;5;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:53:08;100;9gp;Wintergarten;0;;;;;3;;5;9;1;7;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:59:49;100;9gp;Tier 1;1;;;;;3;;1;5;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;14:59:52;100;9gp;Wintergarten;0;;;;;3;;5;9;1;5;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:00:19;100;9gp;Tier 1;1;;;;;3;;1;5;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:00:28;100;9gp;Wintergarten;0;;;;;3;;5;9;1;5;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:00:48;100;9gp;Tier 1;1;;;;;3;;1;5;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:00:57;100;9gp;Wintergarten;0;;;;;3;;5;9;1;5;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:01:08;100;9gp;Tier 1;1;;;;;3;;1;5;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:01:13;100;9gp;Wintergarten;0;;;;;3;;5;9;1;5;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:02:59;100;9gp;Tier 1;1;;;;;3;;1;4;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:03:23;100;9gp;Wintergarten;0;;;;;3;;5;9;1;5;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:03:44;100;9gp;Tier 1;1;;;;;3;;1;5;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:03:55;100;9gp;Wintergarten;0;;;;;3;;5;9;1;5;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:04:06;100;9gp;Tier 1;1;;;;;3;;1;5;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:04:12;100;9gp;Wintergarten;0;;;;;3;;5;9;1;5;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:04:25;100;9gp;Tier 1;1;;;;;3;;1;5;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:04:32;100;9gp;Wintergarten;0;;;;;3;;5;9;1;5;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:04:43;100;9gp;Tier 1;1;;;;;3;;1;5;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:04:46;100;9gp;Wintergarten;0;;;;;3;;5;9;1;5;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:04:57;100;9gp;Tier 1;1;;;;;3;;1;5;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:05:06;100;9gp;Wintergarten;0;;;;;3;;5;9;1;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:10:24;100;9gp;Tier 1;1;;;;;3;;1;6;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:10:41;100;9gp;Wintergarten;0;;;;;3;;5;9;1;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:11:28;100;9gp;Tier 1;1;;;;;3;;1;6;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:11:30;100;9gp;Wintergarten;0;;;;;3;;5;8;1;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:15:12;100;9gp;Tier 1;1;;;;;3;;1;5;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:15:15;100;9gp;Wintergarten;0;;;;;3;;5;10;1;5;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:16:03;100;9gp;Tier 1;1;;;;;3;;1;5;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:16:22;100;9gp;Wintergarten;0;;;;;3;;5;9;1;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:17:14;100;9gp;Tier 1;1;;;;;3;;1;5;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:17:25;100;9gp;Wintergarten;0;;;;;3;;5;9;1;4;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:17:47;100;9gp;Tier 1;1;;;;;3;;1;6;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:17:49;100;9gp;Wintergarten;0;;;;;3;;5;9;1;6;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:18:32;100;9gp;Tier 1;1;;;;;3;;1;5;0;0;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:18:40;100;9gp;Wintergarten;1;Vidéo: seulement à 15:19:13, mais toujours près de la porte;;;;3;;5;9;1;5;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:57:02;100;9gp;Tier 1;;;;;;3;;1;17;5;9;0;0;0;0;
Doris;cleaning;9;18.10.2020;15:57:12;100;9gp;Tier 2 + untere Stange;;;;;;3;;2;15;1;8;0;0;0;0;
Doris;cleaning;9;18.10.2020;16:03:30;100;9gp;Tier 3 Rampe + Nestbox;;;;;;3;;3;16;2;9;4;4;1;2;
Doris;cleaning;9;18.10.2020;16:04:10;100;9gp;Tier 4 + obere Stange;;;;;;3;;4;10;2;8;1;5;3;5;
Doris;;;;;;;;;;;;;;;;;;;;;;;
Doris;cleaning;9;17.10.2020;10:41:55;94;9bb;Tier 2 + untere Stange;;;;;;3;;2;12;7;6;3;5;1;4;
Doris;cleaning;9;17.10.2020;10:46:19;94;9bb;Tier 2 (mini 9);;;;;;3;;7;11;2;9;1;3;3;2;
Doris;cleaning;9;17.10.2020;10:47:11;94;9bb;Tier 2 + untere Stange;;;;;;3;;2;9;7;8;1;3;0;0;
Doris;cleaning;9;17.10.2020;10:50:25;94;9bb;Tier 3 Rampe + Nestbox;;;;;;3;;3;16;2;14;1;6;4;3;
Doris;cleaning;9;17.10.2020;10:52:52;94;9bb;Tier 4 + obere Stange;;;;;;3;;4;11;3;7;2;5;1;5;
Doris;cleaning;9;17.10.2020;12:32:24;94;9bb;Tier 1;1;;;;;3;;1;8;5;6;0;0;0;0;
Doris;cleaning;9;17.10.2020;12:32:31;94;9bb;Wintergarten;1;;1;;;3;;5;14;1;8;0;0;0;0;
Doris;cleaning;9;17.10.2020;12:47:11;94;9bb;;Tier 1;;;;;;;;;;;;;;;
Doris;cleaning;9;17.10.2020;12:48:15;94;9bb;Tier 1;1;;;;;3;;1;6;0;0;0;0;0;0;
Doris;cleaning;9;17.10.2020;12:53:40;94;9bb;Wintergarten;0;l'oiseau fait un bain de sable près du mur qui sépare Tier 1 et Wintergarten, mais ne sort pas jusqu'à 13:22:31;;;;3;;5;7;1;5;0;0;0;0;
Doris;cleaning;9;17.10.2020;12:54:29;94;9bb;Tier 1;1;;;;;3;;1;6;5;5;0;0;0;0;
Doris;cleaning;9;17.10.2020;12:54:43;94;9bb;Wintergarten;0;;;;;3;;5;6;1;5;0;0;0;0;
Doris;cleaning;9;17.10.2020;13:02:15;94;9bb;Tier 1;1;;;;;3;;1;6;5;5;0;0;0;0;
Doris;cleaning;9;17.10.2020;13:02:45;94;9bb;Wintergarten;0;;;;;3;;5;7;1;6;0;0;0;0;
Doris;cleaning;9;17.10.2020;13:04:18;94;9bb;Tier 1;1;;;;;3;;1;6;5;5;0;0;0;0;
Doris;cleaning;9;17.10.2020;13:04:57;94;9bb;Wintergarten;0;;;;;3;;5;8;1;6;0;0;0;0;
Doris;cleaning;9;17.10.2020;13:19:40;94;9bb;Tier 1;1;;;;;3;;1;6;5;5;0;0;0;0;
Doris;cleaning;9;17.10.2020;13:22:31;94;9bb;Wintergarten;1;;;;;3;;5;16;1;8;0;0;0;0;
Doris;cleaning;9;17.10.2020;13:36:31;94;9bb;Tier 1;1;;;;;3;;1;16;5;8;0;0;0;0;
Doris;cleaning;9;17.10.2020;13:40:50;94;9bb;Wintergarten;0;;1;;;3;;5;7;1;5;0;0;0;0;
Doris;cleaning;9;17.10.2020;13:42:25;94;9bb;;Wintergarten;;;;;;;;;;;;;;;
Doris;cleaning;9;17.10.2020;13:57:24;94;9bb;;Tier 1;;;;;;;;;;;;;;;
Doris;cleaning;9;17.10.2020;13:58:48;94;9bb;Tier 1;1;;;;;3;;1;7;5;5;0;0;0;0;
Doris;cleaning;9;17.10.2020;13:59:54;94;9bb;Tier 2 + untere Stange;1;;;;;3;;2;15;7;11;1;3;3;2;
Doris;cleaning;9;17.10.2020;14:00:00;94;9bb;Tier 2 (mini 9);1;;;;;3;;7;11;2;9;1;3;3;2;
Doris;cleaning;9;17.10.2020;14:01:57;94;9bb;Tier 2 + untere Stange;1;;;;;3;;2;11;7;6;1;5;3;5;
Doris;cleaning;9;17.10.2020;14:04:52;94;9bb;Tier 2 (mini 9);1;;;;;3;;7;9;2;7;3;4;1;2;
Doris;cleaning;9;17.10.2020;14:05:20;94;9bb;Tier 2 + untere Stange;1;;;;;3;;2;13;7;6;3;3;0;0;
Doris;cleaning;9;17.10.2020;14:06:45;94;9bb;Tier 3 Rampe + Nestbox;1;;;;;3;;3;17;2;16;1;5;4;4;
Doris;cleaning;9;17.10.2020;14:08:43;94;9bb;Tier 4 + obere Stange;1;;;;;3;;4;12;2;6;0;0;0;0;
Doris;cleaning;9;17.10.2020;14:23:01;94;9bb;Tier 1;1;;;;;3;;1;8;5;4;2;3;0;0;
Doris;cleaning;9;17.10.2020;14:24:58;94;9bb;Wintergarten;1;;;;;3;;5;10;1;8;0;0;0;0;
Doris;cleaning;9;17.10.2020;14:32:41;94;9bb;Tier 1;1;;;;;3;;1;18;5;11;2;3;0;0;
Doris;cleaning;9;17.10.2020;14:34:20;94;9bb;Wintergarten;1;;;;;3;;5;7;1;5;0;0;0;0;
Doris;cleaning;9;17.10.2020;14:44:19;94;9bb;Tier 1;1;Vidéo: 14:43:27, décalage important, mais oiseau tout près de la porte un certain moment;;;;3;;1;7;5;6;0;0;0;0;
Doris;cleaning;9;17.10.2020;14:54:05;94;9bb;Wintergarten;1;;;;;3;;5;7;1;6;0;0;0;0;
Doris;cleaning;9;17.10.2020;14:56:27;94;9bb;Tier 1;1;;;;;3;;1;6;5;5;0;0;0;0;
Doris;cleaning;9;17.10.2020;14:56:40;94;9bb;Wintergarten;0;Près du mur séparant Tier 1 et Wintergarten, mais oiseau ne sort plus;;;;3;;5;8;1;5;0;0;0;0;
Doris;cleaning;9;17.10.2020;15:00:51;94;9bb;Tier 1;1;;;;;3;;1;6;5;5;0;0;0;0;
Doris;cleaning;9;17.10.2020;15:01:50;94;9bb;Wintergarten;0;;;;;3;;5;5;1;4;0;0;0;0;
Doris;cleaning;9;17.10.2020;15:03:07;94;9bb;Tier 1;1;;;;;3;;1;7;5;5;4;3;0;0;
Doris;cleaning;9;17.10.2020;15:03:21;94;9bb;Wintergarten;0;;;;;3;;5;7;1;5;0;0;0;0;
Doris;cleaning;9;17.10.2020;15:03:44;94;9bb;Tier 1;1;;;;;3;;1;7;5;6;0;0;0;0;
Doris;cleaning;9;17.10.2020;15:04:27;94;9bb;Tier 2 + untere Stange;1;;;;;3;;2;14;1;8;0;0;0;0;
Doris;cleaning;9;17.10.2020;15:04:42;94;9bb;Tier 2 (mini 9);1;;;;;3;;7;11;2;8;1;3;3;2;
Doris;cleaning;9;17.10.2020;15:05:23;94;9bb;Tier 2 + untere Stange;1;;;;;3;;2;13;7;9;3;5;0;0;
Doris;cleaning;9;17.10.2020;15:07:15;94;9bb;Tier 2 (mini 9);1;;;;;3;;7;7;2;6;3;5;0;0;
Doris;cleaning;9;17.10.2020;15:07:27;94;9bb;Tier 2 + untere Stange;1;;;;;3;;2;7;7;6;3;5;0;0;
Doris;cleaning;9;17.10.2020;15:10:08;94;9bb;Tier 2 (mini 9);1;;;;;3;;7;8;2;6;3;5;0;0;
Doris;cleaning;9;17.10.2020;15:11:23;94;9bb;Tier 2 + untere Stange;1;;;;;3;;2;11;7;9;1;3;3;3;
Doris;cleaning;9;17.10.2020;15:17:48;94;9bb;Tier 2 (mini 9);;;;;;3;;7;10;2;8;3;6;1;4;
Doris;cleaning;9;17.10.2020;15:17:54;94;9bb;Tier 2 + untere Stange;;;;;;3;;2;11;7;9;3;5;1;5;
Doris;cleaning;9;17.10.2020;15:30:54;94;9bb;Tier 1;;;;;;3;;1;19;2;14;0;0;0;0;
Doris;cleaning;9;17.10.2020;15:32:13;94;9bb;Wintergarten;;;;;;3;;5;9;1;6;0;0;0;0;
Doris;cleaning;9;17.10.2020;15:36:12;94;9bb;Tier 1;;;;;;3;;1;16;5;9;0;0;0;0;
Doris;;;;;;;;;;;;;;;;;;;;;;;
Doris;cleaning;9;16.10.2020;09:47:16;102;9ps;Tier 1;;;;;;3;;1;6;5;4;0;0;0;0;
Doris;cleaning;9;16.10.2020;09:48:44;102;9ps;Wintergarten;;;;;;3;;5;7;1;5;0;0;0;0;
Doris;cleaning;9;16.10.2020;09:50:27;102;9ps;Tier 1;;;;;;3;;1;6;5;4;0;0;0;0;
Doris;cleaning;9;16.10.2020;09:50:54;102;9ps;Wintergarten;;;;;;3;;5;7;1;6;4;2;0;0;
Doris;cleaning;9;16.10.2020;09:51:05;102;9ps;Tier 1;;;;;;3;;1;9;5;7;4;2;0;0;
Doris;cleaning;9;16.10.2020;10:00:35;102;9ps;Tier 2 + untere Stange;1;;;;;3;;2;15;1;9;0;0;0;0;
Doris;cleaning;9;16.10.2020;10:07:39;102;9ps;Tier 2 (mini 9);1;;;;;3;;7;10;2;8;1;2;3;2;
Doris;cleaning;9;16.10.2020;10:08:35;102;9ps;Tier 2 + untere Stange;1;;;;;3;;2;10;7;8;1;4;3;3;
Doris;cleaning;9;16.10.2020;10:09:19;102;9ps;Tier 2 (mini 9);1;;;;;3;;7;11;2;9;3;6;1;4;
Doris;cleaning;9;16.10.2020;10:11:39;102;9ps;Tier 2 + untere Stange;1;;;;;3;;2;7;7;6;3;5;0;0;
Doris;cleaning;9;16.10.2020;10:13:55;102;9ps;Tier 2 (mini 9);1;;;;;3;;7;11;2;9;3;4;0;0;
Doris;cleaning;9;16.10.2020;10:14:32;102;9ps;Tier 2 + untere Stange;1;;;;;3;;2;10;7;7;3;7;1;5;
Doris;cleaning;9;16.10.2020;10:14:43;102;9ps;Tier 2 (mini 9);1;;;;;3;;7;15;2;8;3;5;1;5;
Doris;cleaning;9;16.10.2020;10:15:17;102;9ps;Tier 2 + untere Stange;1;;;;;3;;2;12;7;9;3;5;0;0;
Doris;cleaning;9;16.10.2020;10:17:37;102;9ps;Tier 1;1;;;;;3;;1;17;2;15;0;0;0;0;
Doris;cleaning;9;16.10.2020;10:20:59;102;9ps;Wintergarten;0;Wintergarten fermé, mais oiseau près de la porte;;;;3;;5;8;1;7;0;0;0;0;
Doris;cleaning;9;16.10.2020;10:21:40;102;9ps;Tier 1;1;;;;;3;;1;13;5;5;0;0;0;0;
Doris;cleaning;9;16.10.2020;10:22:20;102;9ps;Wintergarten;0;Wintergarten fermé, mais oiseau près de la porte;;;;3;;5;8;1;7;0;0;0;0;
Doris;cleaning;9;16.10.2020;10:22:52;102;9ps;Tier 1;1;;;;;3;;1;15;5;6;0;0;0;0;
Doris;cleaning;9;16.10.2020;10:23:31;102;9ps;Tier 2 + untere Stange;1;;;;;3;;2;15;1;9;3;8;4;3;
Doris;cleaning;9;16.10.2020;10:24:01;102;9ps;Tier 3 Rampe + Nestbox;1;;;;;3;;3;20;2;15;1;6;4;3;
Doris;cleaning;9;16.10.2020;10:30:52;102;9ps;Tier 2 + untere Stange;1;;;;;3;;2;15;3;9;1;5;4;2;
Doris;cleaning;9;16.10.2020;10:31:22;102;9ps;Tier 2 (mini 9);1;;;;;3;;7;10;2;9;1;2;3;2;
Doris;cleaning;9;16.10.2020;10:31:53;102;9ps;Tier 2 + untere Stange;1;;;;;3;;2;11;7;8;3;5;0;0;
Doris;cleaning;9;16.10.2020;10:34:37;102;9ps;Tier 2 (mini 9);1;;;;;3;;7;9;2;8;3;4;0;0;
Doris;cleaning;9;16.10.2020;10:34:49;102;9ps;Tier 2 + untere Stange;1;;;;;3;;2;10;7;8;3;4;1;2;
Doris;cleaning;9;16.10.2020;10:37:12;102;9ps;Tier 2 (mini 9);1;;;;;3;;7;10;2;9;1;5;3;5;
Doris;cleaning;9;16.10.2020;10:37:19;102;9ps;Tier 2 + untere Stange;1;;;;;3;;2;10;1;5;3;4;0;0;
Doris;cleaning;9;16.10.2020;10:37:29;102;9ps;Tier 2 (mini 9);1;;;;;3;;7;10;2;9;1;4;3;4;
Doris;cleaning;9;16.10.2020;10:38:12;102;9ps;Tier 2 + untere Stange;1;;;;;3;;2;11;7;10;3;3;1;2;
Doris;cleaning;9;16.10.2020;10:38:27;102;9ps;Tier 2 (mini 9);1;;;;;3;;7;12;2;10;3;3;1;3;
Doris;cleaning;9;16.10.2020;10:38:55;102;9ps;Tier 2 + untere Stange;1;;;;;3;;2;11;7;9;3;7;1;5;
Doris;cleaning;9;16.10.2020;10:39:44;102;9ps;Tier 2 (mini 9);1;;;;;3;;7;9;2;8;3;5;1;5;
Doris;cleaning;9;16.10.2020;10:40:13;102;9ps;Tier 2 + untere Stange;1;;;;;3;;2;9;7;7;3;5;0;0;
Doris;cleaning;9;16.10.2020;10:41:47;102;9ps;Tier 1;1;;;;;3;;1;18;2;17;7;5;3;4;
Doris;cleaning;9;16.10.2020;10:49:04;102;9ps;Wintergarten;0;Wintergarten fermé, mais oiseau près de la porte;;;;3;;5;6;1;5;0;0;0;0;
Doris;cleaning;9;16.10.2020;10:49:38;102;9ps;Tier 1;1;;;;;3;;1;6;5;5;0;0;0;0;
Doris;cleaning;9;16.10.2020;10:49:41;102;9ps;Wintergarten;0;Wintergarten fermé, mais oiseau près de la porte et du mur séparant Wintergarten et Tier 1;;;;3;;5;8;1;6;0;0;0;0;
Doris;cleaning;9;16.10.2020;10:54:22;102;9ps;Tier 1;1;;;;;3;;1;6;5;5;4;3;0;0;
Doris;cleaning;9;16.10.2020;10:55:31;102;9ps;Wintergarten;0;oiseau près du mur séparant Wintergarten et Tier 1;;;;3;;5;7;1;6;4;2;0;0;
Doris;cleaning;9;16.10.2020;10:55:34;102;9ps;Tier 1;1;;;;;3;;1;12;5;7;4;2;0;0;
Doris;cleaning;9;16.10.2020;10:57:02;102;9ps;Wintergarten;0;Wintergarten fermé mais oiseau près de la porte;;;;3;;5;10;1;7;0;0;0;0;
Doris;cleaning;9;16.10.2020;10:59:25;102;9ps;Tier 1;1;;;;;3;;1;6;5;5;0;0;0;0;
